id,categoryName,latitude,longitude,title,stars,averageRating,cleanedText,sentiment
1347,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Amazing place with exceptional quality,Positive
1348,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Really enjoyed it would visit again,Positive
1349,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Nice place,Positive
1350,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Perfect service Couldnt ask for more,Positive
1351,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Very good experience overall,Positive
1352,Mall,33.7207086,73.0555015,Safa Gold Mall,3.0,4.3,Average experience nothing special,Neutral
1353,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Very good experience overall,Positive
1354,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,"Food Court on 5th floor is very peaceful  Specially queeta tea
All Food points having reasonable prices",Positive
1355,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Good quality and service,Positive
1356,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Positive experience quite satisfied,Positive
1357,Mall,33.7207086,73.0555015,Safa Gold Mall,3.0,4.3,Fair,Neutral
1358,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Excellent service Highly recommended,Positive
1359,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Great service with minor room for improvement,Positive
1360,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Amazing place with exceptional quality,Positive
1361,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Absolutely loved everything about this place,Positive
1362,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,"Safa Gold Mall is located in F7 Markaz Islamabad

It offers a wide range of local and international brands like Khaadi Nike and Adidas

The mall features popular food outlets including McDonalds KFC and Gloria Jeans

It has entertainment options such as a modern cinema and a kids play area

Additional amenities include a fitness center and spa services

The mall is known for its clean environment spacious design and convenient location",Positive
1363,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Absolutely loved everything about this place,Positive
1364,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Fantastic,Positive
1365,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Really enjoyed it would visit again,Positive
1366,Mall,33.5211113,73.1585192,Giga Mall,3.0,4.5,Neutral experience met basic expectations,Neutral
1367,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Giga Mall is an amazing shopping and entertainment destination The variety of stores and restaurants is impressive Clean facilities and helpful staff The cinema experience was topnotch A great place to spend the day with family and friends Highly recommended,Positive
1368,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
1369,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Good experience,Positive
1370,Mall,33.5211113,73.1585192,Giga Mall,3.0,4.5,"Very Nice  Shopping centre
Safe and Great For Families
But so Far From Main City  not easy to Going",Neutral
1371,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Excellent service Highly recommended,Positive
1372,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Biggest mall in the twin cities Visit after 11 am in the morning,Positive
1373,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Absolutely loved everything about this place,Positive
1374,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Outstanding experience in every way,Positive
1375,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
1376,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,A good shopping mall but it should have a cart system to travel,Positive
1377,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Many choices of shopping in this mall,Positive
1378,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,"Giga Mall is a cool place to visit
There are lots of shops and tasty food spots
The mall is neat and looks nice inside
Its fun to hang out with friends and family there",Positive
1379,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Giga Mall is name of stoor which in every things available for baying and this store is so clean,Positive
1380,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Outstanding experience in every way,Positive
1381,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Excellent service Highly recommended,Positive
1382,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Excellent,Positive
1383,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,Really enjoyed it would visit again,Positive
1384,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,A best place to purchase and have entertainment very neat and clean and comfortable environment,Positive
1385,Mall,33.5211113,73.1585192,Giga Mall,1.0,4.5,Dear management of Giga Mall today I had a very disturbing situation at Basement parking where the Car Wash Wala didnt allow car to park as they had put banners infront and their way of talk was absolutely abnoxious They had a plea that Giga Mall has allowed them to occupy the parking places for drying up the cars You people need to clear or clarify,Negative
1386,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Amazing place with exceptional quality,Positive
1387,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,It was good,Positive
1388,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Best touristic spot  shoing mall while in Islamabad and whole Pakistan,Positive
1389,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Very good experience overall,Positive
1390,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Amazing place with exceptional quality,Positive
1391,Mall,33.7077281,73.0497919,Centaurus Mall,3.0,4.4,Satisfactory overall some pros and cons,Neutral
1392,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Best mall in Islamabad,Positive
1393,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Excellent service Highly recommended,Positive
1394,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,All good open parking need to be maintained in proper way,Positive
1395,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Outstanding experience in every way,Positive
1396,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Amazing place with exceptional quality,Positive
1397,Mall,33.7077281,73.0497919,Centaurus Mall,2.0,4.4,Several issues affected the quality,Negative
1398,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Very good experience overall,Positive
1399,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Absolutely loved everything about this place,Positive
1400,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Positive experience quite satisfied,Positive
1401,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Excellent service Highly recommended,Positive
1402,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Beautiful place,Positive
1403,Mall,33.7077281,73.0497919,Centaurus Mall,3.0,4.4,Decent service but could be better,Neutral
1404,Mall,33.7077281,73.0497919,Centaurus Mall,3.0,4.4,OK service neither great nor poor,Neutral
1405,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Great service with minor room for improvement,Positive
1406,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Perfect service Couldnt ask for more,Positive
1407,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Outstanding experience in every way,Positive
1408,Mall,33.7207086,73.0555015,Safa Gold Mall,3.0,4.3,Good,Neutral
1409,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Outstanding experience in every way,Positive
1410,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Excellent service Highly recommended,Positive
1411,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,All brands available here specifically clothed,Positive
1412,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Great service with minor room for improvement,Positive
1413,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Perfect service Couldnt ask for more,Positive
1414,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Nice,Positive
1415,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Great service with minor room for improvement,Positive
1416,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Perfect service Couldnt ask for more,Positive
1417,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Really enjoyed it would visit again,Positive
1418,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Great service with minor room for improvement,Positive
1419,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Positive experience quite satisfied,Positive
1420,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Amazing place with exceptional quality,Positive
1421,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Amazing place with exceptional quality,Positive
1422,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Outstanding experience in every way,Positive
1423,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Good,Positive
1424,Mall,33.7207086,73.0555015,Safa Gold Mall,3.0,4.3,Average experience nothing special,Neutral
1425,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,large shopping centre,Positive
1426,Mall,33.6823685,72.9905094,The MOI Mall,3.0,4.2,Satisfactory overall some pros and cons,Neutral
1427,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Really enjoyed it would visit again,Positive
1428,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Accessible and covers almost all necessary brands,Positive
1429,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Positive experience quite satisfied,Positive
1430,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Positive experience quite satisfied,Positive
1431,Mall,33.6823685,72.9905094,The MOI Mall,2.0,4.2,Nothing there,Negative
1432,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Great place,Positive
1433,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Really enjoyed it would visit again,Positive
1434,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Great service with minor room for improvement,Positive
1435,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Nicely maintained all good brand under a roof,Positive
1436,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,This  mall  location  is  very goodparking  area is  nice shopping  mall  not a large but attractivetoo much variety,Positive
1437,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,It doesnt have many brands and food court but I love the easy going environment of this mall I really like the kids play area of this mall,Positive
1438,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,The mall is decent though not fully operational yet This might be due to the new setup or perhaps some brands are still preparing to open in the next few months Nonetheless the kids had a blast in the play area and the Christmas preparations were impressive Best of luck,Positive
1439,Mall,33.6823685,72.9905094,The MOI Mall,3.0,4.2,"Less crowded
Doesnt have all the brands but still peaceful enough",Neutral
1440,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Good quality and service,Positive
1441,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Good quality and service,Positive
1442,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,"Well maintained by management However not fully occupied
Lacks a good food court
Excellent parking up front",Positive
1443,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Good place we expect it to grow further,Positive
1444,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Great service with minor room for improvement,Positive
1445,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Excellent service Highly recommended,Positive
1446,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Absolutely loved everything about this place,Positive
1447,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Good entertainment,Positive
1448,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Nice shopping mall,Positive
1449,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
1450,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Nice place to visit,Positive
1451,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
1452,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Outstanding experience in every way,Positive
1453,Mall,33.5211113,73.1585192,Giga Mall,3.0,4.5,Average experience nothing special,Neutral
1454,Mall,33.5211113,73.1585192,Giga Mall,1.0,4.5,Terrible experience would not return,Negative
1455,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Outstanding experience in every way,Positive
1456,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Excellent service Highly recommended,Positive
1457,Mall,33.5211113,73.1585192,Giga Mall,3.0,4.5,Too big and lacks maintenance The toilets,Neutral
1458,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,Really enjoyed it would visit again,Positive
1459,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,One of the best shopping malls in Pakistan,Positive
1460,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,This is vreay good mall all over in Pakistan,Positive
1461,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,Very good experience overall,Positive
1462,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Excellent service Highly recommended,Positive
1463,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Excellent,Positive
1464,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,"Giga Mall located in the heart of DHA Phase II Islamabad is one of the citys premier shopping and entertainment destinations Our visit to Giga Mall was an excellent experience offering something for every age group and interest The mall itself is modern spacious and very wellorganized It houses a wide range of local and international brands covering everything from fashion electronics and cosmetics to home decor and lifestyle products Whether youre looking for highend labels or more affordable options Giga Mall provides a great variety under one roof

One of the highlights for families is the entertainment section The Fun City area is fantastic for kids offering a mix of rides arcade games and activities that kept the children happily engaged while we enjoyed some shopping The mall also regularly hosts events and seasonal promotions adding to its lively and dynamic atmosphere Dining options are another strong point The food court is spacious and offers a good mix of cuisines from fast food favorites like McDonalds and KFC to more local and international dining choices There are also several cafes for those who want to relax over coffee and dessert

Giga Malls cleanliness security and overall management are commendable Ample parking space efficient crowd control and helpful staff made our visit comfortable and stressfree The malls architecture is attractive and the interiors are bright and welcoming making it an enjoyable place to spend a few hours or even an entire day Overall Giga Mall stands out as a complete familyfriendly destination whether you want to shop dine or just enjoy some leisure time It combines quality convenience and entertainment making it a mustvisit spot in Islamabad
Highly recommended for shoppers families and tourists alike",Positive
1465,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Opening soon,Positive
1466,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Great service with minor room for improvement,Positive
1467,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,At MOI one can find almost all good brands with a variety of products,Positive
1468,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Perfect service Couldnt ask for more,Positive
1469,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Absolutely loved everything about this place,Positive
1470,Mall,33.6823685,72.9905094,The MOI Mall,3.0,4.2,Decent service but could be better,Neutral
1471,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Very good experience overall,Positive
1472,Mall,33.6823685,72.9905094,The MOI Mall,3.0,4.2,Decent service but could be better,Neutral
1473,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Its a decent medium sized mall catering the western side of Islamabad especially all the known outlets are available under one roof the food court is also has a nice sitting place,Positive
1474,Mall,33.6823685,72.9905094,The MOI Mall,3.0,4.2,A number of brands under one roof Not to be compared with Centaurus league,Neutral
1475,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Good,Positive
1476,Mall,33.6823685,72.9905094,The MOI Mall,2.0,4.2,There are malls better than this,Negative
1477,Mall,33.6823685,72.9905094,The MOI Mall,2.0,4.2,Would not recommend based on this experience,Negative
1478,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Really enjoyed it would visit again,Positive
1479,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Perfect service Couldnt ask for more,Positive
1480,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Absolutely loved everything about this place,Positive
1481,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,New in Town with good ambiance and brand variety Not fully occupied currently limited shops are operational,Positive
1482,Mall,33.6823685,72.9905094,The MOI Mall,3.0,4.2,Just ok small mall with a limited number of brandsoutlets Even the outlets have a limited number of varieties available,Neutral
1483,Mall,33.6823685,72.9905094,The MOI Mall,5.0,4.2,Nice,Positive
1484,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,Great service with minor room for improvement,Positive
1485,Mall,33.6823685,72.9905094,The MOI Mall,4.0,4.2,A lot of brands but expensive place,Positive
1486,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Perfect service Couldnt ask for more,Positive
1487,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Absolutely loved everything about this place,Positive
1488,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Excellent service Highly recommended,Positive
1489,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,"Best mall you can find everything like
Gymfood cash and carry  gold etc",Positive
1490,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Great service with minor room for improvement,Positive
1491,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Amazing place with exceptional quality,Positive
1492,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Congested,Positive
1493,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Good quality and service,Positive
1494,Mall,33.7207086,73.0555015,Safa Gold Mall,3.0,4.3,Onchi Dukan aor daam Dont ask,Neutral
1495,Mall,33.7207086,73.0555015,Safa Gold Mall,3.0,4.3,Average experience nothing special,Neutral
1496,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Amazing place with exceptional quality,Positive
1497,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Perfect service Couldnt ask for more,Positive
1498,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Absolutely loved everything about this place,Positive
1499,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Good quality and service,Positive
1500,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Quality products of each kind in Islamabad s most Sophia market,Positive
1501,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Absolutely loved everything about this place,Positive
1502,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Parking space and then having friendly staff help with parking is a game changer for me The establishment itself is kept very clean,Positive
1503,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Excellent service Highly recommended,Positive
1504,Mall,33.7207086,73.0555015,Safa Gold Mall,5.0,4.3,Excellent service Highly recommended,Positive
1505,Mall,33.7207086,73.0555015,Safa Gold Mall,4.0,4.3,Nice shopping maal F sector Islamabad,Positive
1506,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Absolutely loved everything about this place,Positive
1507,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Not is what is,Positive
1508,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Absolutely loved everything about this place,Positive
1509,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Very good experience overall,Positive
1510,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Amazing place with exceptional quality,Positive
1511,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Everything available in one mall,Positive
1512,Mall,33.7077281,73.0497919,Centaurus Mall,3.0,4.4,Decent service but could be better,Neutral
1513,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Very secure and beautiful inside,Positive
1514,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Perfect service Couldnt ask for more,Positive
1515,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Very good experience overall,Positive
1516,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Has some accessibility issues they could of had stairs from parking to ground floor as waiting for the only few lifts during rush hours is painful,Positive
1517,Mall,33.7077281,73.0497919,Centaurus Mall,2.0,4.4,A small mall for shopping most of the area is for residential and office space didnt like it but there is no other option in Islamabad,Negative
1518,Mall,33.7077281,73.0497919,Centaurus Mall,2.0,4.4,Would not recommend based on this experience,Negative
1519,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Absolutely loved everything about this place,Positive
1520,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Positive experience quite satisfied,Positive
1521,Mall,33.7077281,73.0497919,Centaurus Mall,2.0,4.4,Would not recommend based on this experience,Negative
1522,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,"Best Shopping Mall in Islamabad
You will find all international brands here with some amazing local brands as well Food court full of all cuisine and  Best of kids as well",Positive
1523,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Excellent service Highly recommended,Positive
1524,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Absolutely loved everything about this place,Positive
1525,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Outstanding experience in every way,Positive
1526,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,Great service with minor room for improvement,Positive
1527,Mall,33.5211113,73.1585192,Giga Mall,1.0,4.5,Parking staff are very good people with the best way to communicate But the mall staff is very cheap Uneducated and they do not know how to behave with someone,Negative
1528,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,Really enjoyed it would visit again,Positive
1529,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,Great service with minor room for improvement,Positive
1530,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
1531,Mall,33.5211113,73.1585192,Giga Mall,3.0,4.5,Satisfactory overall some pros and cons,Neutral
1532,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Perfect service Couldnt ask for more,Positive
1533,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,Great service with minor room for improvement,Positive
1534,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Excellent service Highly recommended,Positive
1535,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Amazing place with exceptional quality,Positive
1536,Mall,33.5211113,73.1585192,Giga Mall,1.0,4.5,When Giga can manage Parking and all Administration inside then why they can not restrict their customer to stop parking at main Road The parking at main road create trouble for many customers,Negative
1537,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Outstanding experience in every way,Positive
1538,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,Good,Positive
1539,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Amazing place with exceptional quality,Positive
1540,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,Positive experience quite satisfied,Positive
1541,Mall,33.5211113,73.1585192,Giga Mall,3.0,4.5,Neutral experience met basic expectations,Neutral
1542,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Good,Positive
1543,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Absolutely loved everything about this place,Positive
1544,Mall,33.5211113,73.1585192,Giga Mall,4.0,4.5,Positive experience quite satisfied,Positive
1545,Mall,33.5211113,73.1585192,Giga Mall,5.0,4.5,Good Mall,Positive
1546,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Very good shopping mall,Positive
1547,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Absolutely loved everything about this place,Positive
1548,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Greatest shopping Mall and Building in Pakistan,Positive
1549,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Having great experience their Its best place for shopping as well,Positive
1550,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Lovely place,Positive
1551,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Centaurus Mall in Islamabad is a modern shopping and entertainment hub featuring top local and international brands a spacious food court a cinema and familyfriendly facilities With its clean environment and central location its a goto spot for shopping dining and leisure,Positive
1552,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Amazing place with exceptional quality,Positive
1553,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Shopping under one roof,Positive
1554,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,where luxury meets lifestyle hosting posh apartments and floors packed with global brands eateries cafes and even a grocery store its your allinone hotspot From smooth escalators to solid safety and tons of parking its built for comfort and style everyones welcome Whether youre shopping dining or just vibing Centaurus is the place to be,Positive
1555,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Amazing place with exceptional quality,Positive
1556,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Lift service is poor,Positive
1557,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,"A huge Shopping Mall for brand lovers
One of the biggest malls of the country",Positive
1558,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Nice,Positive
1559,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Amazing place with exceptional quality,Positive
1560,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Best place,Positive
1561,Mall,33.7077281,73.0497919,Centaurus Mall,2.0,4.4,Well renowned mall only have 2 esclators For 6 floors plus mz and b1 parking No photography allowed in the mall what is this,Negative
1562,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Good place,Positive
1563,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,One of the best attractions in islamabad You can find every brand You can shop for everything here You can also find the best restaurants,Positive
1564,Mall,33.7077281,73.0497919,Centaurus Mall,5.0,4.4,Excellent service Highly recommended,Positive
1565,Mall,33.7077281,73.0497919,Centaurus Mall,4.0,4.4,Centaurus Shopping Mall in Islamabad is a vibrant hub blending luxury and convenience offering an upscale shopping experience with a diverse range of highend brands and local boutiques  Its sleek modern architecture and spacious layout create a welcoming atmosphere while the variety of dining optionsfrom authentic Pakistani cuisine at KOH to Middle Eastern flavors at Desert Roseadds to its allure  Perfectly situated in the heart of the city its not just a mall but a lifestyle destination ideal for families shoppers and food enthusiasts alike,Positive
1566,Mall,33.7129257,73.0604624,Mall of Islamabad,5.0,4.2,Excellent service Highly recommended,Positive
1567,Mall,33.7129257,73.0604624,Mall of Islamabad,5.0,4.2,Absolutely loved everything about this place,Positive
1568,Mall,33.7129257,73.0604624,Mall of Islamabad,5.0,4.2,Outstanding experience in every way,Positive
1569,Mall,33.7129257,73.0604624,Mall of Islamabad,4.0,4.2,Positive experience quite satisfied,Positive
1570,Mall,33.7129257,73.0604624,Mall of Islamabad,5.0,4.2,Excellent service Highly recommended,Positive
1571,Mall,33.7129257,73.0604624,Mall of Islamabad,4.0,4.2,This is good,Positive
1572,Mall,33.7129257,73.0604624,Mall of Islamabad,1.0,4.2,Do not under stand when it will finish  they are asking price that peoperty is ready to move in Bahria admiration is in trouble how you can invest in this project,Negative
1573,Mall,33.7129257,73.0604624,Mall of Islamabad,5.0,4.2,Excellent service Highly recommended,Positive
1574,Mall,33.7129257,73.0604624,Mall of Islamabad,5.0,4.2,Excellent service Highly recommended,Positive
1575,Mall,33.7129257,73.0604624,Mall of Islamabad,2.0,4.2,Good project,Negative
1576,Mall,33.7129257,73.0604624,Mall of Islamabad,3.0,4.2,So many brands are missing Waiting to see it fully operational,Neutral
1577,Mall,33.7129257,73.0604624,Mall of Islamabad,5.0,4.2,Perfect service Couldnt ask for more,Positive
1578,Mall,33.7129257,73.0604624,Mall of Islamabad,5.0,4.2,Perfect service Couldnt ask for more,Positive
1579,Mall,33.7129257,73.0604624,Mall of Islamabad,5.0,4.2,It is a good project but the management is not clear about opening which causes panic,Positive
1580,Mall,33.7129257,73.0604624,Mall of Islamabad,5.0,4.2,Really big Mall almost will find every brand here,Positive
1581,Mall,33.7129257,73.0604624,Mall of Islamabad,4.0,4.2,Very good experience overall,Positive
